,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3
662,17.0,17.0,15.0,18.5900001525879,114.0,1.0,3.69,0.020487849089615828,22939429.99999998,22500000.0,0.9020487849089616,515.0,11305.0,0.813892691327027,288.0,559.0,47.0,83.0,108.0
663,17.0,17.0,15.0,21.0,125.0,1.0,-0.16,0.043563710607244475,14141623.079999994,14000000.0,47.824,575.0,0.004886605591868036,0.023207339546520035,273.0,586.0,99.0,91.0,90.0
664,8.5,9.0,8.0,9.04,124.0,0.0,-0.86,0.0016546774633007118,5105554.819999995,5000000.0,16.36,263.0,6650.0,-0.08599999999999998,165.0,-0.16339999999999996,32.0,66.0,75.0
665,20.0,25.0,22.0,18.8600006103516,1267.0,1.0,8.32,0.016999659979245296,21896473.739999972,21275000.0,820.665,492.0,0.8132299353960567,0.9016999659979246,321.0,731.0,69.0,152.0,164.0
666,19.0,18.5,16.5,18.5,270.0,1.0,2.82,-0.023595744160222185,13188402.609999977,12655263.0,508.715,501.0,0.8055168086095579,0.8976404255839778,257.0,631.0,67.0,114.0,141.0
667,8.0,15.0,13.0,-2.380203922628727,158.0,0.0,-12.4,-0.029881385961391737,4305722.059999995,4200000.0,0.17,210.0,5099.0,-1.2668932473652523,125.0,322.0,18.0,44.0,67.0
668,7.0,11.0,9.0,7.5,105.0,1.0,-33.89,-0.05049199702518034,4304772.779999996,4200000.0,20.063,440.0,-6.479998517590395,-3.4344427973226614,232.0,514.0,32.0,134.0,121.0
669,17.0,16.0,14.0,21.0300006866455,81.0,1.0,-1.41,0.05775552145276526,7630544.299999994,7500000.0,133.704,285.0,7834.0,-0.08902003069251122,182.0,-0.22111802762326005,16.0,46.0,92.0
670,12.0,16.0,14.0,239.99994,389.0,1.0,-24.75,0.017672623899386463,13703353.139999988,13399233.0,586.794,529.0,-4.688185174641497,-2.459094638490552,312.0,751.0,114.0,178.0,173.0
671,16.0,18.0,16.0,16.48,178.0,1.0,-1.6,0.0008438072287778673,4880963.079999993,4700000.0,500.45996229508165,275.0,-0.3033165161446899,-0.1592405734940999,146.0,357.0,41.0,67.0,111.0
672,19.5,18.5,16.5,8.46666622161865,75.0,0.0,1.7889040247678045,0.08428790586524311,2400273.479999996,2306000.0,500.45996229508165,554.0,0.06827320375084693,0.0758591152787188,325.0,843.0,65.0,139.0,174.0
673,20.0,14.0,12.0,35.77,93.0,1.0,-0.53,0.031992262073828194,3522663.1299999976,3462000.0,30.467,409.0,13328.0,-0.024206964133554616,276.0,-0.07478626772019914,89.0,87.0,171.0
674,6.0,6.5,5.5,29.0,234.0,0.0,-0.6,0.028250705190356187,3385928.0599999977,3333333.0,540.399,335.0,-0.11399999999999996,-0.059999999999999984,223.0,394.0,38.0,60.0,59.0
675,4.0,14.0,12.0,25.93476614935861,149.72878787878787,0.8590909090909091,1.7889040247678045,0.007282201411438542,14195638.019999992,14000000.0,500.45996229508165,518.0,0.6972472546318097,0.773910038322962,370.0,790.0,71.0,146.0,190.0
676,18.0,20.0,18.0,18.6,119.0,1.0,2.7,-0.045154848496691075,5158766.709999988,4867000.0,496.413,434.0,0.8014205787856287,0.8954845151503309,245.0,489.0,57.0,84.0,112.0
677,18.0,16.0,14.0,28.0,317.0,1.0,-0.37,0.004669618127058825,9971133.559999987,9684109.0,186.101,537.0,-0.06651760931708234,-0.032797343685647046,329.0,676.0,87.0,106.0,173.0
678,13.0,16.0,14.0,15.5,98.0,1.0,-0.41,0.058688883020785655,7257580.819999989,7000000.0,25.461,496.0,13810.0,0.011819994718707101,321.0,-0.0303620047531636,70.0,126.0,173.0
679,8.0,8.5,7.5,7.52,112.0,0.0,0.6,0.030425308765401685,3208548.259999996,3125000.0,55.431,335.0,0.024644500099975365,0.027382777888861516,217.0,435.0,38.0,82.0,90.0
680,19.0,17.0,15.0,12.4350004196167,78.0,1.0,0.2,0.03228429921272611,3225552.6099999957,3125000.0,117.857,256.0,0.168134016850418,0.18322842992127264,182.0,306.0,48.0,38.0,100.0
681,16.0,16.0,14.0,8.34012222290039,281.0,1.0,0.76,0.024687352731627338,28627341.999999974,28000000.0,0.6202905970190092,413.0,11660.0,0.6864687352731628,277.0,636.0,94.0,103.0,158.0
