,I1,I2,I3,P(IPO),P(1Day),C1,C2,C3,C4,C6,C7,T5,S3,Y1,Y2,C3p,C5p,C6p,Pmid,LongSentences,RealWords,LongWords,PositiveWords,NegativeWords,UncertainWords
264,GOOG,GOOGLE INC.,7375,85.0,50.24538,112.0,1.0,0.77,-0.026448766740728977,19605052.0,1465.934,673.0,162.0,1,0,1,13.834171059581989,0.0,121.5,0.6694386694386695,0.9027581592446658,0.050033454761727755,0.005129730131588729,0.006467920600698833,0.01204371422199093
265,GRPN,"Groupon, Inc.",7379,20.0,26.1100006103516,155.0,1.0,-0.57,0.008862654741110488,35000000.0,1610.43,920.0,170.0,0,1,0,18.22295222857143,17.647058823529413,17.0,0.6018376722817764,0.9154710887522514,0.05713930811750823,0.00689398174026458,0.007328737345506491,0.010558350413017824
266,GSAT,"Globalstar, Inc. ",4899,17.0,0.0,108.0,1.0,0.23,-0.00635224375195689,7500000.0,127.147,959.0,173.0,0,0,1,9.3833992,0.0,17.0,0.5230566534914362,0.8937129039349307,0.05270389096504726,0.004671356342053199,0.012530226423389756,0.009507584084414157
267,GSE,"GSE Holding, Inc. ",3081,9.0,11.5,214.0,0.0,1.7889040247678043,0.052040849972570837,7000000.0,500.4599622950817,1066.0,231.0,1,1,1,2.6126362857142857,0.0,9.5,0.7296511627906976,0.8872274143302181,0.055347871235721706,0.006905503634475597,0.010643821391484943,0.011993769470404984
268,GSL,GLOBAL SIGNAL INC,,18.0,25.934766149358612,149.72878787878787,0.8590909090909091,1.7889040247678043,0.007282201411438542,7000000.0,500.4599622950817,976.0,155.0,0,1,1,6.979165,24.15404914533753,14.49811755952381,0.7147385103011094,0.8937317110734637,0.05010524154217362,0.0036449509728425484,0.012937009086708763,0.007957287335078804
269,GTEC,"SOTERA DEFENSE SOLUTIONS, INC.",8711,13.0,13.0799999237061,78.0,0.0,0.18,0.056994918380870514,4600000.0,189.426,483.0,111.0,1,1,1,1.9644417391304347,0.0,15.0,0.6723716381418093,0.8981529432073192,0.041688244432936304,0.005006041774555498,0.006732263076126359,0.009580528223718281
270,GTOP,GENITOPE CORP ,2836,9.0,10.0,85.0,0.0,-11.62,0.013148883711569307,3700000.0,500.4599622950817,350.0,104.0,1,1,0,4.388728648648649,0.0,11.0,0.5707547169811321,0.9012434672914038,0.0630744278248333,0.004865741575058569,0.010632546404757614,0.018742115696521896
271,GTXI,GTX INC,2834,14.5,12.8999996185303,111.0,1.0,-12.34,-0.023438007501532743,5400000.0,500.4599622950817,321.0,107.0,0,0,0,4.554213518518519,3.5714285714285716,14.0,0.5154639175257731,0.9102101464657185,0.06813839949055402,0.006155805561451921,0.010613457864572278,0.022712799830184673
272,GUID,"Guidance Software, Inc.",7372,11.5,15.1800003051758,89.0,1.0,0.08,-0.014063666503357755,5000000.0,39.505,701.0,112.0,1,1,1,4.412003,0.0,13.5,0.5193370165745856,0.9035629062782852,0.05768123097177651,0.0036205052250473132,0.014564305109849419,0.009215831481938616
273,GWAY,GREENWAY MEDICAL TECHNOLOGIES INC,7373,10.0,13.0,202.0,1.0,1.18,0.04916280160245258,6666667.0,89.839,579.0,106.0,1,1,1,4.176987391150631,0.0,12.0,0.6494565217391305,0.9180648481729284,0.05959855892949048,0.00977869274318065,0.00761708697889861,0.010910962429233145
274,GXDX,GENOPTIX INC,8071,17.0,25.350000381469698,91.0,1.0,-0.24,0.0020075989510756733,5000000.0,24.018,615.0,129.0,0,1,0,3.123858,13.333333333333334,15.0,0.6470588235294118,0.913879068080863,0.055751971716072886,0.005711177590426979,0.011331701568307498,0.011694316018493337
275,HCA,"HCA Holdings, Inc.",8062,30.0,31.0200004577637,78.0,1.0,2.83,-0.0272555787559859,126200000.0,30683.0,539.0,133.0,0,1,1,4.082449286846276,5.2631578947368425,28.5,0.6348448687350835,0.8772319521571977,0.04604869713797522,0.0046134130713370355,0.024604869713797523,0.011362665527552327
276,HCCI,"Heritage-Crystal Clean, Inc. ",4955,11.5,14.1899995803833,267.0,1.0,0.68,-0.032710695501986374,1914000.0,89.734,304.0,66.0,0,1,1,5.458876698014629,0.0,11.5,0.6039215686274509,0.875440823811539,0.04288334038651432,0.004231908590774439,0.00860488080124136,0.009310198899703767
277,HEES,"H&E Equipment Services, Inc. ",7350,18.0,23.100000381469698,109.0,1.0,1.7889040247678043,-0.0038625301630184,10937500.0,600.21,615.0,121.0,0,1,1,3.3306986057142858,12.5,16.0,0.48089171974522293,0.8992576882290562,0.046583850931677016,0.005453719133464627,0.011589153158612331,0.009165277988183609
278,HEM,HEMOSENSE INC,3841,5.5,5.51999998092651,89.0,1.0,-1.75,-0.00860636833200647,3500000.0,3.25,299.0,65.0,1,1,0,2.7239325714285716,0.0,7.0,0.4910394265232975,0.8769180003299786,0.04933179343342683,0.0028048176868503546,0.008249463784853984,0.01072430292031018
279,HERO,"HERCULES OFFSHORE, INC.",1381,20.0,0.0,111.0,1.0,1.7889040247678043,0.007191348327184309,9200000.0,500.4599622950817,603.0,135.0,0,0,1,3.2872663043478263,5.2631578947368425,19.0,0.6012145748987854,0.8952708100335517,0.048170634286627254,0.0039143633168237735,0.00822815146189487,0.010784470362677745
280,HGG,"hhgregg, Inc.",5731,13.0,14.5500001907349,93.0,1.0,0.69,0.036830796877746964,9375000.0,900.424,646.0,87.0,1,1,1,3.439104,0.0,16.0,0.5696517412935324,0.9221532512465656,0.06573725450290017,0.006410908720871069,0.007835555103286863,0.008853159662155287
281,HIRE,HIRERIGHT INC,7374,15.0,14.729999542236301,177.0,1.0,0.97,-0.04986259667304091,4375000.0,58.097,448.0,99.0,1,0,1,2.565005257142857,0.0,16.0,0.6291208791208791,0.8979003705228489,0.04610951008645533,0.006484149855907781,0.007307533964594483,0.010189378344997942
282,HITT,HITTITE MICROWAVE CORP,3674,17.0,19.4500007629395,78.0,1.0,0.52,0.059454155167011566,4500000.0,61.67100000000001,504.0,110.0,0,1,1,6.1964411111111115,13.333333333333334,15.0,0.5364583333333334,0.9098450120061122,0.0550098231827112,0.005893909626719057,0.007421960270683257,0.012006112202575856
283,HLYS,"Heelys, Inc. ",3140,21.0,23.6,98.0,1.0,0.16,-0.01269239188194706,6425000.0,43.95,441.0,103.0,0,1,1,4.206828793774319,23.529411764705884,17.0,0.5303430079155673,0.8784248474764281,0.04891846921797005,0.005324459234608985,0.007875762617859123,0.011425402107598447
284,HNSN,HANSEN MEDICAL INC,3842,12.0,121.999969482422,92.0,1.0,-10.4,0.026883961460419603,6250000.0,500.4599622950817,363.0,89.0,0,1,0,3.28862912,0.0,12.0,0.5447470817120622,0.909951845906902,0.05826645264847512,0.0040128410914927765,0.013804173354735152,0.014285714285714285
285,HOO,CASCAL N.V.,4941,12.0,12.0,22.0,1.0,0.26,-0.06119950743568561,12000000.0,121.70299999999999,1181.0,203.0,1,0,1,2.5466119166666665,0.0,12.5,0.5350194552529183,0.8908994145822245,0.048348139353993534,0.004298522127154378,0.008678920866254554,0.008310476112498464
286,HPJ,"Highpower International, Inc.",3690,3.25,25.934766149358612,149.72878787878787,0.8590909090909091,73.262,0.007282201411438542,525000.0,73.262,486.0,96.0,1,1,1,25.68351619047619,0.0,3.5,0.636604774535809,0.9042027770012114,0.04528934861615879,0.004193458205199888,0.009691547852017519,0.008946044171093095
287,HPTX,HYPERION THERAPEUTICS INC ,2834,10.0,10.1099996566772,104.0,0.0,-1.86,-0.03995423330689589,5000000.0,500.4599622950817,723.0,185.0,1,1,0,3.1684084,0.0,12.0,0.7443609022556391,0.8876490689727317,0.05042192621521724,0.003417253643908222,0.006834507287816444,0.012901876002510635
288,HPY,HEARTLAND PAYMENT SYSTEMS INC,6153,18.0,24.510000228881804,366.0,1.0,0.27,-0.010885933923670295,6750000.0,602.749,646.0,85.0,0,1,1,4.800957037037037,20.0,15.0,0.670863309352518,0.84472579375492,0.04237732878509577,0.003279979008134348,0.009643138283914983,0.005575964313828391
289,HRZ,"Horizon Lines, Inc. ",4400,10.0,10.75,209.0,1.0,10.75,-0.02258578146813989,12500000.0,980.328,621.0,86.0,1,1,1,2.5335336,0.0,16.0,0.7,0.873685055809845,0.04986750180679354,0.004256002569661929,0.0065847586926844935,0.006905966433791055
290,HS,"HealthSpring, Inc. ",6324,19.5,21.98,115.0,1.0,0.42,-0.014905424266206996,18800000.0,856.763,649.0,116.0,0,1,1,3.0473164361702128,14.705882352941176,17.0,0.6862745098039216,0.8508434680266771,0.050921930168693605,0.0043938799529227145,0.010513927030207924,0.009101608473911338
291,HTZ,HERC HOLDINGS INC,7350,15.0,15.720000267028801,125.0,1.0,1.53,0.026883961460419603,88235000.0,7469.2,1133.0,246.0,1,1,1,3.6336906216354055,0.0,17.0,0.6564673157162726,0.8921335755204695,0.05276885100833683,0.004191700433142378,0.00964091099622747,0.011457314517255833
292,HUN,Huntsman CORP ,2800,23.0,24.5,79.0,1.0,-1.43,0.00912459122415893,60227274.0,11485.0,1631.0,293.0,0,1,0,3.6603772901958007,4.545454545454546,22.0,0.6560077519379846,0.8729653346689086,0.05834794118699245,0.0067613494079347474,0.01645619432619039,0.010481880299073446
293,HURN,Huron Consulting Group Inc.,8742,15.0,18.9,153.0,1.0,-0.14,0.02464217157312161,5000000.0,110.294,512.0,79.0,0,1,0,3.257192,0.0,15.0,0.7197452229299363,0.8742904324491692,0.05284343069460213,0.0030962947672618433,0.004954071627618949,0.008153576220456187
294,IBI,"INTERLINE BRANDS, INC./DE ",5074,15.0,17.2999992370605,184.0,1.0,-7.71,0.036866889518440776,12500000.0,640.138,441.0,109.0,1,1,0,2.54,0.0,16.0,0.6711409395973155,0.8934467233616809,0.05515257628814407,0.0050025012506253125,0.008254127063531767,0.013631815907953976
295,ICFI,"ICF International, Inc. ",8742,12.0,12.25,140.0,1.0,0.22,0.051895160794828976,4670000.0,177.218,575.0,176.0,1,1,1,2.772191006423983,0.0,15.0,0.5761589403973509,0.9096733441617036,0.051885941165854536,0.00568489442338928,0.006587258617578054,0.015881609817722433
296,ICPT,INTERCEPT PHARMACEUTICALS INC,2834,15.0,19.3999996185303,37.0,1.0,0.81,-0.03990318894493307,5000000.0,1.805,854.0,208.0,0,1,1,3.1466966,7.142857142857143,14.0,0.6842105263157895,0.933779119930975,0.06140350877192982,0.007981018119068163,0.007765314926660914,0.014955421340235836
297,ICXT,ICX TECHNOLOGIES INC,3826,16.0,12.8500003814697,94.0,1.0,-3.81,-0.019999416118981355,5000000.0,90.16,1136.0,211.0,1,0,0,6.6943878,0.0,18.0,0.6292134831460674,0.8826347305389222,0.061839956450734895,0.003864997278170931,0.0110506260206859,0.011486118671747415
298,IFO,INFOSONICS Corp ,5065,6.0,2.925,139.0,0.0,0.36,0.019074145624490203,2000000.0,65.093,167.0,62.0,0,0,1,2.606,0.0,6.0,0.7253886010362695,0.8474770642201835,0.03191896024464832,0.005925076452599388,0.007262996941896025,0.011850152905198776
299,IKAN,"IKANOS COMMUNICATIONS, INC.",3661,12.0,129.99996948242202,454.0,1.0,-3.6,-0.022858004861799515,6400000.0,66.676,2729.0,883.0,0,1,0,3.718074375,9.090909090909092,11.0,0.6045714285714285,0.895955642530985,0.05563030006523157,0.005789302022178734,0.019243313763861708,0.0179998369210698
300,IL,"IntraLinks Holdings, Inc. ",7374,13.0,13.0,116.0,1.0,-0.5,0.050248012316791976,11000000.0,140.69899999999998,1437.0,247.0,1,0,0,4.480451272727273,0.0,15.0,0.7509433962264151,0.9090313126638901,0.05541416011105969,0.007018355699521826,0.008637976245565325,0.009524911306493907
301,ILSE,INTRALASE CORP ,3845,13.0,16.25,132.0,1.0,-0.63,0.03942151419367548,6636314.0,25.429000000000002,458.0,117.0,0,1,0,3.831941195067021,8.333333333333334,12.0,0.6392572944297082,0.9031224979983987,0.04583666933546837,0.0040032025620496394,0.008807045636509208,0.011709367493995195
302,IMI,INTERMOLECULAR INC ,3674,10.0,9.5,112.0,1.0,-0.04,-0.05097464568124585,96500000.0,42.674,678.0,184.0,1,0,0,0.43661313989637307,0.0,13.0,0.7148846960167715,0.8950313950313951,0.046273546273546275,0.004982254982254982,0.008394758394758395,0.012558012558012558
303,IMMC,IMMUNICON CORP,3826,8.0,9.5,130.0,1.0,-37.9,0.022092379851270345,6000000.0,2.9739999999999998,455.0,91.0,1,1,0,3.6556055,0.0,10.0,0.625,0.9052386495925495,0.052968568102444706,0.005355064027939465,0.00710128055878929,0.010593713620488941
304,INCX,LOCAL Corp,7389,8.0,7.65,112.0,0.0,0.03,0.03904847780282676,2750000.0,8.783999999999999,356.0,65.0,1,0,1,2.1246312727272727,0.0,9.0,0.6982758620689655,0.8872864085279825,0.05580812039504625,0.0034488164289073523,0.0065841040915503996,0.010189684903589905
305,INET,"INTERNET BRANDS, INC. ",7389,8.0,8.0,119.0,1.0,2.23,-0.06729617762554349,6000000.0,84.804,545.0,127.0,1,0,1,6.961316166666666,0.0,11.0,0.6282722513089005,0.9172448979591836,0.055612244897959184,0.006326530612244898,0.008061224489795918,0.012959183673469387
306,INHX,"INHIBITEX, INC.",2836,7.0,7.21999979019165,93.0,1.0,-54.19,0.018783088263761943,5000000.0,1.0959999999999999,375.0,94.0,1,1,0,3.499122,0.0,11.0,0.5502008032128514,0.9109493572866656,0.05807650611739198,0.006194827319188478,0.008982499612823292,0.014557844200092922
307,INPC,INPHONIC INC,4899,19.0,24.0,155.0,1.0,-0.87,0.07023428379468515,7500000.0,136.136,724.0,131.0,0,1,0,4.298606266666667,18.75,16.0,0.6073717948717948,0.8816788894709272,0.047407019381875325,0.0037977998952331065,0.0072682032477737035,0.00857778941854374
308,INVN,InvenSense Inc,3674,7.5,8.89999961853027,506.0,1.0,0.19,0.01545098227966197,10000000.0,79.556,758.0,125.0,1,1,1,7.9322687,0.0,7.75,0.7021276595744681,0.9061697658134288,0.058974558468839956,0.006146424959153505,0.006224227806737727,0.009725355948027698
309,INWK,INNERWORKINGS INC,2790,9.0,10.4499998092651,98.0,1.0,0.11,0.01972689047532399,10590000.0,76.87,398.0,82.0,0,1,1,4.156215203021719,5.882352941176471,8.5,0.5844155844155844,0.8453032742887815,0.04272678475577026,0.003972088030059044,0.003757380568974772,0.00880300590445518
310,IOMI,"INTERCELL USA, INC.",2834,7.0,6.800000190734861,121.0,1.0,1.7889040247678043,-0.0042573398548124385,5000000.0,500.4599622950817,504.0,142.0,1,0,1,3.3794776,0.0,8.0,0.6,0.9099920246097756,0.05742280961604193,0.007861456078386692,0.007861456078386692,0.016178648741027687
311,IPAS,IPASS INC ,7389,14.0,18.6700000762939,181.0,1.0,2.34,0.02641328115211709,7000000.0,92.83,319.0,52.0,0,1,1,8.387167857142858,40.0,10.0,0.6056338028169014,0.8831610253505169,0.045177736864466786,0.002974082991077751,0.007789264976632205,0.007364395977906812
312,IPCM,"IPC Healthcare, Inc. ",8090,16.0,20.479999542236303,147.0,1.0,-0.06,-0.0928793314420471,5200000.0,190.002,559.0,99.0,0,1,0,2.8484248076923078,0.0,16.0,0.674863387978142,0.8945548833189283,0.05368289637952559,0.00355325074426198,0.011524056467876692,0.00950734658599827
313,IPDN,"Professional Diversity Network, Inc.",7370,8.0,7.67000007629395,286.0,0.0,3.04,-0.001710114517104365,2625000.0,6.154,418.0,85.0,1,0,1,1.406943619047619,0.0,11.0,0.6966292134831461,0.9066179934055582,0.04922279792746114,0.005534620819594913,0.006241168158266604,0.010009420631182289
314,IPGP,IPG PHOTONICS CORP,3674,16.5,25.600000381469698,124.0,1.0,0.12,-0.014063666503357755,9000000.0,96.385,547.0,121.0,0,1,1,4.764474111111111,13.793103448275861,14.5,0.5704845814977973,0.9066563997262149,0.046800136892539354,0.005903490759753593,0.009240246406570842,0.010352498288843258
315,IPHI,INPHI Corp,3674,12.0,15.3000001907349,148.0,1.0,0.3,0.0502573584765036,6800000.0,58.852,709.0,186.0,0,1,1,3.5365954411764706,9.090909090909092,11.0,0.6324435318275154,0.932570174063039,0.05559040301082013,0.006821389368041399,0.011604202603104909,0.014583660028226439
316,IPHS,"Innophos Holdings, Inc. ",5160,12.0,12.0699996948242,106.0,1.0,0.49,-0.00635224375195689,8695652.0,535.328,632.0,135.0,1,1,1,2.3311032916220658,0.0,12.5,0.532967032967033,0.8916808411937529,0.048863460646358436,0.009200556672336477,0.01399412401422607,0.010437606308953146
317,IPI,"Intrepid Potash, Inc. ",1400,32.0,50.4000015258789,124.0,1.0,0.4,0.017209259248019117,30000000.0,213.459,618.0,137.0,0,1,1,2.4947708,14.285714285714286,28.0,0.6513157894736842,0.9044228513988943,0.051767465237058136,0.005361031998659742,0.011140894622214776,0.011475959122131011
318,IPMT,"iPayment, Inc.",7389,16.0,21.020000457763697,157.0,1.0,-0.38,0.06699643578439203,5000000.0,115.81299999999999,484.0,71.0,0,1,0,2.9381558,6.666666666666667,15.0,0.5054945054945055,0.8784212381064255,0.05685422295313051,0.003993891695054623,0.008927522612475038,0.008340185598496417
319,IRWD,IRONWOOD PHARMACEUTICALS INC,2834,11.25,11.6499996185303,75.0,1.0,-0.75,-0.043140280328260464,16666667.0,36.102,1213.0,389.0,1,1,0,5.694773226104536,0.0,15.0,0.726998491704374,0.9071647752179631,0.05908138911889338,0.00969265988018119,0.007111197701037455,0.01894695825824363
320,ISLN,"Isilon Systems, Inc.",3572,13.0,23.100000381469698,105.0,1.0,-0.32,-0.006315604699400098,8350000.0,21.083000000000002,638.0,138.0,0,1,0,7.244693053892216,13.043478260869565,11.5,0.6274900398406374,0.859006734006734,0.044753086419753084,0.0031565656565656565,0.005611672278338945,0.00968013468013468
321,ITC,ITC Holdings Corp. ,4911,23.0,8.80000019073486,119.0,1.0,0.03,0.043750230991979264,12500000.0,126.449,790.0,121.0,0,0,1,2.65742024,15.0,20.0,0.6497975708502024,0.8885539954421818,0.0580754245387047,0.002352422259795633,0.006542674410056605,0.008895096669852238
322,ITLN,INTELLON CORP ,3674,6.0,6.75,155.0,1.0,-0.26,0.03373003095682972,7500000.0,33.718,570.0,127.0,1,1,0,3.9926969333333333,0.0,10.0,0.6196473551637279,0.9010812975570685,0.057068482178614335,0.0045054064877853425,0.008109731678013616,0.012715258309971967
323,IVII,INTERVIDEO INC,7372,14.0,18.69,168.0,0.0,3.15,0.0928958048742471,2800000.0,45.494,515.0,116.0,0,1,1,4.427549642857143,16.666666666666668,12.0,0.6177105831533477,0.9006447054667491,0.045482645941888195,0.0024728428861609114,0.011127792987724101,0.010244634814095205
324,IWA,IOWA TELECOMMUNICATIONS SERVICES INC,4813,19.0,20.7999992370605,223.0,1.0,0.63,0.047434548648868174,19111213.0,205.50900000000001,589.0,152.0,0,1,1,1.614978337586421,0.0,19.0,0.6289978678038379,0.8880474666250293,0.04598329299711141,0.004528066203450699,0.009368412834725583,0.011866656257319072
325,JOR,JORGENSEN EARLE M CO,5051,10.0,9.0,196.0,1.0,-2.96,-0.0215517750235283,17600000.0,1040.367,550.0,106.0,1,0,0,2.756653977272727,0.0,12.0,0.6435185185185185,0.8808220265016266,0.043640403078632074,0.006903118305165437,0.00983892723954614,0.008410695866063635
326,KAR,"KAR Auction Services, Inc.",5010,12.0,12.029999732971199,88.0,1.0,-1.64,0.013508915272795578,25000000.0,1771.4,481.0,116.0,1,1,0,5.2741464,0.0,16.0,0.6519174041297935,0.9118345201763309,0.054368712557929244,0.006329829320673675,0.017633095964733808,0.013111789307109755
327,KBAY,KANBAY INTERNATIONAL INC,7371,13.0,15.1999998092651,133.0,1.0,0.68,-0.08287206810309786,7150000.0,107.15299999999999,546.0,126.0,1,1,1,4.5258559440559445,0.0,14.0,0.6252821670428894,0.8749564914723286,0.04751131221719457,0.0060911938739993034,0.010355029585798817,0.010964148973198747
328,KCI,KINETIC CONCEPTS INC,2590,30.0,40.4000015258789,55.0,1.0,1.03,-0.02685481572551105,18000000.0,763.836,537.0,147.0,0,1,1,3.600750833333333,7.142857142857143,28.0,0.5145631067961165,0.8732986052764241,0.045118467484456394,0.005713325491514031,0.010166358595194085,0.01235086540077298
329,KEYW,KEYW HOLDING CORP ,7373,10.0,11.380000114440902,106.0,0.0,-0.09,0.05849216094127141,9100000.0,39.037,613.0,140.0,1,1,0,2.613938241758242,0.0,11.0,0.5759637188208617,0.9224216059452601,0.05555555555555555,0.004531448250860975,0.0074315751314119995,0.012688055102410731
330,KFI,KKR Financial Holdings LLC,,13.837666174298375,25.934766149358612,149.72878787878787,0.8590909090909091,1.7889040247678043,0.007282201411438542,12415194.22928994,500.4599622950817,10277.0,123.0,1,1,1,3.975593005885456,0.0,14.49811755952381,1.443089430894309,17.165085388994306,19.500948766603415,0.12144212523719165,0.09108159392789374,0.2333965844402277
331,KIOR,Kior Inc ,2860,15.0,15.0,74.0,1.0,-0.45,-0.017748889853808732,10000000.0,500.4599622950817,795.0,170.0,1,0,0,3.9133134,0.0,20.0,0.5797665369649806,0.923053104195696,0.061542034370645614,0.005341384115188109,0.006967022758941012,0.01315993187799969
332,KIPS,"Kips Bay Medical, Inc.",3841,8.0,7.92999982833862,309.0,0.0,-0.7,0.040619988496656566,2062500.0,0.223,519.0,102.0,0,0,0,7.585110787878788,100.0,4.0,0.6392961876832844,0.9283873738458235,0.055722568176937944,0.00590508911316298,0.01277646553575263,0.010951256173502255
333,KNOL,KNOLOGY INC ,4812,9.0,9.38000011444092,78.0,1.0,-52.2,-0.015498481665338357,6000000.0,141.866,576.0,92.0,1,1,0,3.7958528333333335,0.0,13.0,0.5170454545454546,0.8717105263157895,0.04986149584487535,0.004414819944598338,0.006578947368421052,0.00796398891966759
334,KNTA,KINTERA INC ,7372,7.0,10.3000001907349,84.0,0.0,-0.9,-0.0011741145629854926,5000000.0,1.933,315.0,78.0,1,1,0,4.5615112,0.0,9.0,0.5491071428571429,0.916134030602363,0.061011040092969204,0.0036800309897346505,0.0065853186132093745,0.015107495642068565
