,I1,I2,I3,pIPO,pH,pL,p1day,Pmid,Y1,Y2,C6p,C1,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,C5p,LongSentences,RealWords,LongWords,PositiveWords,NegativeWords,UncertainWords,C2,C3p,Industry_Bins
162,DBTK,"Double-Take Software, Inc.",7372,11.0,11.0,9.0,12.6599998474121,10.0,0,1,10.0,0.47877237851662396,0.4926470588235294,0.4254801746160571,0.4283910252160359,0.5655881943030255,0.24774725479394524,0.5139275766016713,0.5774257589544214,0.551504400781859,0.5774021352313167,0.7506156298566807,0.620653415426698,0.5736477198626463,0.6336871895431003,0.5333471044320255,0.4503182222035298,0.42427888608029735,0.4248735131837681,0.4129164477757739,0.3695898608015633,0.3567163805191044,1.0,1,2
163,DCIN,Digital Cinema Destinations Corp. ,7830,6.1,9.0,6.0,6.17000007629395,7.5,1,1,0.0,0.4460358056265985,0.4989495798319328,0.2479811816591673,0.12200314833021796,0.2771632437657898,0.04756738553370534,0.33426183844011137,0.34891223426255275,0.3583897318856136,0.346085409252669,0.589739335484745,0.5625149276704634,0.290674016902576,0.5790359669935234,0.5149041194512498,0.3646908720156334,0.4290255139788581,0.4258999888044536,0.4334449588361862,0.3326174731915259,0.3994912777473307,0.0,1,2
164,DCP,DYNCORP INTERNATIONAL INC. ,7389,15.0,17.0,15.0,14.9399995803833,16.0,1,0,0.0,0.8511508951406649,0.5808823529411765,0.4298616847700459,0.7892528906127371,1.0,1.0,0.5264623955431755,0.5761849615352801,0.5604980397030743,0.5845195729537366,0.7588081304027631,0.7037548232493868,0.4990262892414442,0.6782617388256365,0.5328378339744781,0.4477624335072045,0.4255754346040222,0.4265643833738948,0.4306417154451261,0.3498863154971749,0.3711919295114675,1.0,0,2
165,DDMG,"Digital Domain Media Group, Inc. ",7812,8.5,12.0,10.0,7.15,11.0,1,0,0.0,0.7202046035805626,0.305672268907563,0.16686572153081858,0.625246388529508,0.4489600207833784,0.3986920764524021,1.0,1.0,1.0,1.0,1.0,0.9085435700860064,0.8382198772009296,0.7036524039986088,0.6512863601552784,0.4582623973557816,0.4278155128202008,0.42693021533103664,0.4284639948586641,0.3779808654995535,0.29023909515874635,0.0,1,2
166,DDUP,"Data Domain, Inc. ",3572,15.0,13.5,11.5,24.9500007629395,12.5,0,1,20.0,0.3232736572890025,0.5157563025210083,0.4124737867315262,0.7245076103900219,0.5611106354656037,0.2646214767441881,0.3941504178272981,0.5085201422781039,0.5028302846102568,0.5097864768683273,0.6966805099704311,0.5112660259289009,0.5579283526516707,0.6695842590160159,0.6357432524920484,0.4807031744184817,0.4266500024079404,0.4232142097959725,0.3951826840398501,0.37701278636568936,0.38351045824448704,1.0,1,1
167,DEEP,Superior Offshore International Inc. ,1389,15.0,16.0,14.0,17.54,15.0,0,1,0.0,0.9902813299232736,1.0,0.6569095493963086,0.48979190670861206,0.6649734314358627,0.6063015529710539,0.2701949860724234,0.3945735792869551,0.3912910843210141,0.37277580071174377,0.5704201875954119,0.6839267533554219,0.4667963503336599,0.5479004761577408,0.5248895646883491,0.4486575782222055,0.42664319253887983,0.4127855456490511,0.4535904632780653,0.3756700957715915,0.3760002393836511,1.0,0,3
168,DEIX,"DEI Holdings, Inc. ",3651,16.0,17.0,15.0,14.0,16.0,0,0,0.0,0.4255754475703325,0.4821428571428572,0.44328520073769545,0.4796852499438816,0.6370886457210799,0.6781653764679962,0.36629526462395545,0.4717925386715196,0.4510377710237608,0.4279359430604982,0.6809723281876571,0.6635064104165087,0.6499668610870828,0.6695842590160159,0.5297230435881242,0.4242354719329636,0.4242006854334565,0.4252238093109757,0.4362005858600125,0.40493094475098795,0.3919985871534276,1.0,1,1
169,DEX,DEX MEDIA INC ,2741,19.0,26.0,23.0,19.5,24.5,1,1,0.0,0.24143222506393866,0.0,0.0,0.3517807702628365,1.0,0.6222828381189826,0.7005571030640668,0.8439076846720159,0.8179692001762572,0.8959074733096085,0.929138435355504,0.5864623527078223,0.4854755323348758,0.6306035352846115,0.3626287208389146,0.5505716715173553,0.4255257499133671,0.4284683429192449,0.3813344460506563,0.3041215846017148,0.2876755437497872,1.0,1,1
170,DG,DOLLAR GENERAL CORP,5331,21.0,23.0,21.0,22.7299995422363,22.0,1,1,0.0,0.3069053708439898,0.5346638655462185,0.4389991837175101,1.0,1.0,1.0,0.9415041782729806,0.8889899909008192,0.8859412249878541,0.8816725978647686,1.0,1.0,0.9709510646697516,1.0,0.5809810549215491,0.4250329888124897,0.4275234248236395,0.4353241528303311,0.4508311462152447,0.4112460922655835,0.3993933969662954,1.0,0,3
171,DHX,"DHI GROUP, INC.",7319,13.0,13.0,11.0,13.3999996185303,12.0,0,1,8.333333333333332,0.3887468030690537,0.555672268907563,0.7427295406188688,0.7975845974305431,0.8612919227976108,0.3553161523281888,0.7144846796657381,0.7116386797915458,0.7020461658399899,0.7179715302491103,0.8870083909495539,0.7277806402764057,0.8821621827824617,0.8492629530085641,0.5659148752649714,0.4341578291851277,0.4266961517272945,0.4339512194498092,0.4208078091887974,0.4152973309463162,0.3915304810952705,1.0,0,2
172,DIVX,DIVX INC,7371,16.0,14.0,12.0,18.7,13.0,0,1,23.07692307692308,0.5319693094629155,0.5346638655462185,0.6090441235917781,0.5697965881619153,0.6271122640730773,0.2231683520052054,0.4275766016713092,0.4713789395318058,0.4744483487181805,0.4706405693950178,0.7438927915793598,0.5685963468709402,0.5697585379359063,0.6243905410544627,0.5648561585491426,0.4193746662640169,0.4278551945999627,0.4379992276301568,0.4144096587249954,0.3865642415433633,0.3791010653087414,1.0,0,2
173,DK,"Delek US Holdings, Inc. ",5500,16.0,16.0,14.0,16.25,15.0,0,1,6.666666666666668,0.3069053708439898,0.5724789915966386,0.4298616847700459,0.7063252341837153,0.65920097200877,1.0,0.4972144846796658,0.4810157994871371,0.4711491746415538,0.4919928825622775,0.6701035294775999,0.5685963468709402,0.4110751369330892,0.585730246809306,0.5968751635568111,0.3931920692459752,0.4259347718400272,0.4216043797364832,0.4130613103077331,0.34084215640428106,0.36426114167345336,1.0,0,3
174,DLB,"Dolby Laboratories, Inc. ",7812,18.0,18.0,16.0,24.2999992370605,17.0,0,1,5.882352941176469,0.3273657289002557,0.6313025210084033,0.5783894219229699,1.0,1.0,0.6606592191016926,0.5125348189415042,0.6269749358921334,0.6437004982656739,0.6361209964412811,0.8400192295759579,0.6939116136807568,0.6734874350577418,0.7361455911598028,0.5809810549215491,0.4971258999122037,0.4294711056737308,0.4351579678891404,0.4228070728775321,0.3855933356518216,0.3775729516952009,1.0,0,2
175,DM,Dolan Co. ,2711,14.5,15.5,13.5,17.72,14.5,0,1,0.0,0.3601023017902813,0.3623949579831933,0.1535031537067048,0.4835589997303144,0.7701105114715114,0.410511327445433,0.7785515320334262,0.8709570684092978,0.8305331781666986,0.8585409252669038,0.8986942943203744,0.5625149276704634,0.874568105909004,0.904827856717728,0.4925765665080565,0.4845252328635193,0.4243846578059341,0.4215354920650951,0.37428892934125213,0.3966952766949096,0.3813217933307971,1.0,1,1
176,DMAN,"DemandTec, Inc.",7372,11.0,12.0,10.0,9.34000015258789,11.0,0,0,0.0,0.2741687979539642,0.5115546218487395,0.2448011825793773,0.4955737118802894,0.5010952563710287,0.22144255245080174,0.5264623955431755,0.5880138969310944,0.5506457116386274,0.5400355871886121,0.7302614658606299,0.6477688408646907,0.581348033805152,1.0,0.5834221568876375,0.4136716417910448,0.4228977042914521,0.419740074409278,0.4175848049084484,0.36986690513246295,0.44190399860388335,1.0,1,2
177,DMD,LEAF GROUP LTD. ,7379,17.0,16.0,14.0,45.03721,15.0,0,1,13.333333333333336,0.667007672634271,0.5346638655462185,0.5433673651282785,0.9244088650567956,0.6197558539246508,0.39588246322236376,0.926183844011142,0.9321697410869386,0.9271583038629712,0.9724199288256228,0.9634414853538842,0.8126260732930618,0.8029960573682611,1.0,0.6671900022987157,0.4754508291078375,0.4274038170020337,0.4265970020719286,0.4177273594222533,0.3774466902639489,0.3941813089069293,1.0,0,2
178,DMED,D. MEDICAL INDUSTRIES LTD. ,3841,7.0,12.0,10.0,6.25,11.0,1,0,0.0,0.2537084398976982,0.7531512605042017,0.595985438448811,0.2057903678033231,0.21155934989799274,0.006145021113702795,0.3593314763231198,0.5049218297625941,0.4903115007852486,0.4991103202846975,0.6809723281876571,0.598076596088944,0.6930128533419601,0.5224026066462525,0.5992031562500227,0.5010489633281555,0.42535888382324377,0.4205010917273799,0.41679242286463897,0.4083670509825616,0.33277221740546997,0.0,0,1
179,DMND,Diamond Foods Inc,2090,17.0,16.0,14.0,21.0499992370605,15.0,0,1,13.333333333333336,0.4419437340153453,1.0,0.7954595335674317,0.3459946250254684,0.5010952563710287,0.7370019743092249,0.1977715877437326,0.26247001406237075,0.2532229089224581,0.2268683274021352,0.4902685487847893,0.4229040167634601,0.29822524885567714,0.3746343246326776,0.5213987476368506,0.32635940093435784,0.4242178695302968,0.4195204267075199,0.4121817705069468,0.3625303036125092,0.3626570886290035,1.0,0,1
180,DNKN,"DUNKIN' BRANDS GROUP, INC. ",5810,19.0,18.0,16.0,27.850000381469695,17.0,0,1,11.764705882352938,0.3028132992327365,0.578781512605042,0.4608344643210535,1.0,0.9981782955528652,0.9336072961978183,0.4233983286908079,0.5588551575812722,0.5536285265572214,0.5880782918149465,0.7169100388921619,0.8126260732930618,0.9755202713879538,0.7334928056269078,0.5813662544242592,0.5275599068875805,0.4268485366677755,0.4206790583147752,0.4539658005705322,0.4514092386516698,0.39013528839712863,1.0,0,3
181,DOLE,DOLE FOOD CO INC,191,12.5,15.0,13.0,12.279999732971199,14.0,1,0,0.0,0.24552429667519185,1.0,0.8009408422783041,0.9561096954563127,1.0,1.0,1.0,0.9427165191496404,0.9427954851028733,0.9706405693950176,0.9076793214321356,1.0,1.0,1.0,0.5716911541893721,0.4447624438361824,0.4277984953622857,0.4174326362344776,0.44653016256096,0.4108748743469207,0.3929300945651423,1.0,0,3
182,DPZ,DOMINOS PIZZA INC ,5812,14.0,17.0,15.0,13.5,16.0,1,0,0.0,0.3314578005115089,0.5094537815126049,0.3482510565102649,0.84214508898665,1.0,1.0,0.41364902506963785,0.42257424104557867,0.4028607906719242,0.4581850533807829,0.5981971432892313,0.5179495256219504,0.3945149215762358,0.5688468551722653,0.5458439268676376,0.41788650331231547,0.4239118037123531,0.4146873036010744,0.4088471438749255,0.3482661001345538,0.37466042759054463,1.0,1,3
183,DRC,Dresser-Rand Group Inc.,3511,21.0,21.0,19.0,22.7999992370605,20.0,0,1,5.0,0.29053708439897696,0.6544117647058824,0.551736751986992,0.9447368780163024,1.0,1.0,0.6225626740947076,0.6030689056166764,0.5674579411797936,0.5738434163701067,0.7125847503099286,0.7868218121394891,0.6635092918131602,0.6149533651631934,0.5692284882116658,0.3867664117692549,0.423251581281794,0.414595459688664,0.4435918859016579,0.386792815042759,0.3439113894887377,1.0,0,1
184,DRTX,"Durata Therapeutics, Inc.",2834,9.0,13.0,11.0,9.03999996185303,12.0,1,1,0.0,0.4460358056265985,0.0,0.5980948519042145,0.3845796712550256,0.5655881943030255,0.39588246322236376,0.3481894150417827,0.5083547026222186,0.5152134859389652,0.5044483985765125,0.7643895425855988,0.6316392845022935,0.6038601047640301,0.7621657865319356,0.5149160476082054,0.5170791867579257,0.4284064749868768,0.4365243334625239,0.423962257415358,0.3881150658475913,0.4075610610528605,1.0,1,1
185,DSUP,DAYTON SUPERIOR CORP ,3315,12.0,15.0,13.0,11.5,14.0,1,0,0.0,0.2741687979539642,0.0,0.4340261400503506,0.4057551639021579,0.5796048945356536,0.7954506125089621,0.4944289693593314,0.493010174538837,0.487419074197521,0.4919928825622775,0.6596416003146078,0.7601420874555218,0.8248502820336451,0.5790359669935234,0.5191294599970099,0.3948216040224052,0.4266158707130831,0.4177026512433901,0.4531499091952338,0.4361542253180249,0.3587515838145368,0.0,1,1
186,DSW,DSW Inc. ,5661,19.0,17.0,15.0,1.78999996185303,16.0,0,0,18.75,0.3969309462915601,0.5012605042016807,0.5016785425703647,0.645557148738046,0.7879478313544154,1.0,0.4665738161559888,0.5436347092398048,0.5364547436925893,0.5222419928825622,0.6888711943208171,0.6686699623032819,0.5499001880224301,0.6021404316396672,0.5424142808290269,0.43720085803505465,0.4265524306168699,0.41701622020784995,0.4273996866590439,0.36902340429162667,0.3538590272748734,1.0,1,3
187,DTSI,"DTS, INC.",5731,17.0,16.0,14.0,24.9200000762939,15.0,0,1,13.333333333333336,0.270076726342711,0.7405462184873951,0.7169144135429042,0.3204209284800194,0.389915047883608,0.2487997556977255,0.2883008356545961,0.3368764992968815,0.3383687165986871,0.3585409252669039,0.5710972444362231,0.5864623527078223,0.5775107111183001,0.4141738294649303,0.5569075906002208,0.41490253055389376,0.4273898490749905,0.4237918625171869,0.4420361754037494,0.4170503700425024,0.3456354679044201,0.0,0,3
188,DVAX,DYNAVAX TECHNOLOGIES CORP,2836,7.5,14.0,12.0,93.9999771118164,13.0,1,1,0.0,0.4419437340153453,0.0,0.4583068868351249,0.4670528963846229,0.5010952563710287,0.03370251381417449,0.07520891364902504,0.19521879394490865,0.1946060763555425,0.20373665480427045,0.5252764705329988,0.620653415426698,0.3266893920316922,0.6181150999636871,0.5725227449072484,0.43386218811068,0.4260518516973503,0.4504559361206808,0.4919941207264932,0.3968088227724333,0.4675982978223835,1.0,1,1
189,DVOX,DynaVox Inc.,7373,15.0,17.0,15.0,15.0,16.0,1,0,0.0,0.3969309462915601,0.7594537815126049,0.7241628354960254,0.2490614679015477,0.6370886457210799,0.4153688828318764,0.5278551532033426,0.6069980974439574,0.6092173500401098,0.6307829181494662,0.7618576060412535,0.6939116136807568,0.5697585379359063,0.7064172571013566,0.4209691121581548,0.4822641827125453,0.42783114511574655,0.4234812802452538,0.4250302273606453,0.3640757113677873,0.37310258307705935,1.0,0,2
190,DVR,"Cal Dive International, Inc.",1389,13.0,16.0,14.0,12.35,15.0,1,0,0.0,0.7652173913043477,0.6607142857142857,0.36158497853084665,0.9344817572000884,0.9964078018066612,0.5819630233713778,0.2479108635097493,0.33067251220117466,0.32643745692431103,0.31939501779359425,0.5663408490465893,0.6477688408646907,0.4990262892414442,0.3798019387398717,0.5677414851339514,0.40469806564898464,0.4261378400892503,0.4238996532136563,0.4583734217691802,0.39944905593930025,0.3322130231016279,1.0,0,3
191,DWA,"DreamWorks Animation, LLC",7812,28.0,25.0,23.0,38.75,24.0,0,1,16.666666666666664,0.3641943734015345,0.01995798319327735,0.5256546615929247,1.0,1.0,0.6741757526879429,0.3871866295264624,0.5097609396972455,0.529133288892404,0.5186832740213523,0.7114993197479101,0.6316392845022935,0.437284052954502,0.5890488583342415,0.5809810549215491,0.4950904302019315,0.430118172939948,0.4260223683297372,0.4237729676413104,0.3433739813559724,0.35786584335992705,1.0,1,2
192,DWRE,Demandware Inc,7372,16.0,14.5,12.5,23.5900001525879,13.5,0,1,18.51851851851852,0.9575447570332479,0.5220588235294118,0.6412257247893163,0.5151196240056578,0.4776664869603863,0.2920611592719943,0.6406685236768802,0.6318554057407559,0.6356559368185567,0.6485765124555161,0.8062167876238423,0.7277806402764057,0.581348033805152,0.7798635358208024,0.6001853109521129,0.4275336948010346,0.4280230172085699,0.4286945532630735,0.4289981832321473,0.3633324261647033,0.38813967922704706,1.0,1,2
193,DWRI,DESIGN WITHIN REACH INC,5712,12.0,12.0,10.0,16.4300003051758,11.0,0,1,9.090909090909092,0.3601023017902813,1.0,0.4985998597425601,0.3160888808532833,0.40491722589457796,0.34991889150049205,0.2813370473537605,0.33774505749028044,0.33407527088252903,0.35498220640569395,0.5311293138075716,0.4836092451325182,0.35911075398795056,0.5072572735017881,0.5478433232961059,0.4170031491012707,0.4263010590741659,0.4134844607038798,0.4141949865508579,0.3583523032076613,0.3808140296140649,1.0,0,3
194,DXCM,DEXCOM INC,3841,12.0,14.0,12.0,11.7399997711182,13.0,1,0,0.0,0.2537084398976982,0.3476890756302521,0.4380098028426377,0.4844137844033424,0.4375789981901837,0.39588246322236376,0.02924791086350975,0.13805939283646293,0.14575118352220728,0.13256227758007114,0.39804371391060855,0.3212186597056252,0.210877095786895,0.3183779552939462,0.6058316791674817,0.346399146137823,0.4293598822326681,0.4341639837167592,0.4152023711978896,0.3926801109788357,0.4141699754498217,1.0,1,1
195,DYP,"DUOYUAN PRINTING, INC.",3555,8.5,10.5,8.5,7.77,9.5,1,0,0.0,0.19641943734015346,0.7153361344537815,0.3077714805869999,0.5497432710130549,0.5215418816500128,0.3677865724044422,0.9596100278551531,0.8841095210521963,0.8681799179725896,0.9475088967971528,0.8702957787654453,1.0,0.9663602537758994,0.8188805176240607,0.5951104411472015,0.4495878064716897,0.4264716207034694,0.4160194263711132,0.451236866719786,0.4109729029548851,0.35747545672347475,1.0,0,1
196,EBS,Emergent BioSolutions Inc. ,2834,12.5,16.0,14.0,11.6999998092651,15.0,1,0,0.0,0.3396419437340153,0.6544117647058824,0.644854608923398,0.5089622990216636,0.453027691838597,0.4441689954103708,0.6253481894150418,0.6122508065183225,0.6175782706452597,0.5862989323843416,0.8232915081257347,0.8619201104917806,0.4990262892414442,0.6666666666666666,0.6083784337069781,0.3938015803336261,0.4281941793275567,0.4339493933370041,0.4561010462429144,0.3439841711765025,0.35989604285235705,1.0,0,1
197,ECHO,"Echo Global Logistics, Inc. ",4731,14.0,15.0,13.0,14.0600004196167,14.0,0,1,0.0,0.9999999999999998,0.5598739495798319,0.4463470503638984,0.44083675905494624,0.4871732197504958,0.5533713490725887,0.4972144846796658,0.512987012987013,0.4880065983481533,0.536476868327402,0.7131268460523174,0.5438628120983187,0.3528648731129847,0.6578362547106201,0.5676524610558544,0.4287468826922767,0.4239155098314128,0.4259042327654751,0.40281134357159454,0.3133299980806242,0.379103325239288,1.0,0,3
198,ECYT,"ECOTALITY, INC. ",2834,6.0,15.0,13.0,7.73000001907349,14.0,1,1,0.0,0.6588235294117646,0.9065126050420168,0.5167665438298322,0.5119880615003128,0.7410815322619079,0.1436568731328282,0.3816155988857939,0.4342377367855075,0.44529811201373903,0.4403914590747329,0.6724062975340023,0.6424373194112505,0.5658426252926779,0.6117752903214979,0.5110218309329054,0.4246344343192759,0.4291195556346493,0.4292487482434742,0.4373734620302802,0.3927139843168122,0.3848351871433705,1.0,0,1
199,EDG,Edgen Group Inc. ,5150,11.0,16.0,14.0,9.5,15.0,1,0,0.0,0.4501278772378517,0.4086134453781513,0.39730270795485295,0.649467798532547,0.8147746641998679,1.0,0.6782729805013927,0.0,0.8656038505428949,0.8389679715302489,0.9258051925566072,0.8498646900545684,0.9524550647465276,0.9407392058436312,0.5367233954036579,0.5289436784527424,1.0,0.9959954038835918,1.0,0.9963229353926758,1.0,1.0,1,3
200,EDMC,EDUCATION MANAGEMENT Corp,8200,18.0,20.0,18.0,21.7700004577637,19.0,1,1,0.0,0.9999999999999998,0.6313025210084033,0.4463470503638984,1.0,0.9450764970872504,1.0,0.5835654596100278,0.6029448258747622,0.6094433208672759,0.6254448398576512,0.7598259821418725,0.7998280124671086,0.7946457847939024,0.7544539613038661,0.5929455178984621,0.4432062703457199,0.4283314466475241,0.4235724454436182,0.4460279503340361,0.4134993088529736,0.3869853138646861,1.0,0,2
201,EEEE,EDUCATE INC,8200,11.0,16.0,14.0,11.9899997711182,15.0,1,1,0.0,0.49923273657288997,0.5808823529411765,0.5769204734394826,0.6515273795810671,0.8147746641998679,0.6049060902664442,0.4331476323119777,0.4487550665894615,0.4586755849819788,0.4670818505338078,0.6809723281876571,0.6988505487040156,0.516541283117905,0.5584718777222607,0.5373379582001306,0.4124157462587473,0.4289126891962706,0.4287396658636788,0.4474254415189817,0.3775366191315541,0.3637290105055856,1.0,0,2
