,I1,I2,I3,pIPO,pH,pL,p1day,Pmid,Y1,Y2,C6p,C1,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,C5p,LongSentences,RealWords,LongWords,PositiveWords,NegativeWords,UncertainWords,C2,C3p
192,DWRE,Demandware Inc,7372,16.0,14.5,12.5,23.5900001525879,13.5,0,1,18.51851851851852,0.957544757033248,0.5046296296296297,0.6412257247893163,0.5149917373806477,0.4735323725092155,0.21795380254297098,0.6406685236768802,0.6318554057407559,0.6356559368185567,0.6485765124555161,0.8062167876238423,0.7277806402764057,0.581348033805152,0.7798635358208024,0.6001853109521129,0.4275336948010346,0.42802301720856994,0.4286945532630735,0.4289981832321473,0.3633324261647033,0.388139679227047,1.0,1
193,DWRI,DESIGN WITHIN REACH INC,5712,12.0,12.0,10.0,16.4300003051758,11.0,0,1,9.090909090909092,0.3601023017902813,1.0,0.4985998597425601,0.31601040677019326,0.4014127427441041,0.26113076170161825,0.2813370473537605,0.33774505749028044,0.33407527088252903,0.35498220640569395,0.5311293138075716,0.4836092451325182,0.35911075398795056,0.5072572735017881,0.5478433232961059,0.4170031491012707,0.4263010590741659,0.4134844607038798,0.4141949865508579,0.3583523032076613,0.38081402961406485,1.0,0
194,DXCM,DEXCOM INC,3841,12.0,14.0,12.0,11.7399997711182,13.0,1,0,0.0,0.2537084398976982,0.35092592592592603,0.4380098028426377,0.484293520990518,0.43379183348566697,0.6487786945964816,0.02924791086350975,0.13805939283646293,0.14575118352220728,0.13256227758007114,0.39804371391060855,0.3212186597056252,0.210877095786895,0.3183779552939462,0.6058316791674817,0.346399146137823,0.4293598822326681,0.43416398371675924,0.4152023711978896,0.39268011097883565,0.4141699754498217,1.0,1
195,DYP,"DUOYUAN PRINTING, INC.",3555,8.5,10.5,8.5,7.77,9.5,1,0,0.0,0.19641943734015346,0.675,0.3077714805869999,0.5496067885179692,0.5170280338321755,0.27446471204731837,0.9596100278551531,0.8841095210521963,0.8681799179725896,0.9475088967971529,0.8702957787654453,1.0,0.9663602537758994,0.8188805176240607,0.5951104411472015,0.4495878064716897,0.4264716207034694,0.4160194263711132,0.45123686671978597,0.41097290295488514,0.35747545672347475,1.0,0
196,EBS,Emergent BioSolutions Inc. ,2834,12.5,16.0,14.0,11.6999998092651,15.0,1,0,0.0,0.3396419437340153,0.6212962962962963,0.644854608923398,0.5088359410503381,0.4491068215687809,0.33146592228384913,0.6253481894150418,0.6122508065183225,0.6175782706452597,0.5862989323843416,0.8232915081257347,0.8619201104917806,0.49902628924144427,0.6666666666666666,0.6083784337069781,0.39380158033362606,0.4281941793275567,0.43394939333700405,0.4561010462429144,0.34398417117650254,0.359896042852357,1.0,0
197,ECHO,"Echo Global Logistics, Inc. ",4731,14.0,15.0,13.0,14.0600004196167,14.0,0,1,0.0,0.9999999999999998,0.537962962962963,0.4463470503638984,0.44072731433051987,0.48295682629821457,0.4129593611466216,0.4972144846796658,0.512987012987013,0.4880065983481533,0.536476868327402,0.7131268460523174,0.5438628120983187,0.3528648731129847,0.6578362547106201,0.5676524610558544,0.4287468826922767,0.42391550983141274,0.42590423276547507,0.40281134357159454,0.3133299980806242,0.37910332523928797,1.0,0
198,ECYT,"ECOTALITY, INC. ",2834,6.0,15.0,13.0,7.73000001907349,14.0,1,1,0.0,0.6588235294117646,0.8435185185185186,0.5167665438298322,0.5118609523354133,0.7346676096701944,0.10720549709101782,0.3816155988857939,0.4342377367855075,0.44529811201373903,0.4403914590747329,0.6724062975340023,0.6424373194112505,0.565842625292678,0.611775290321498,0.5110218309329054,0.4246344343192759,0.4291195556346493,0.4292487482434742,0.4373734620302802,0.3927139843168122,0.3848351871433705,1.0,0
199,EDG,Edgen Group Inc. ,5150,11.0,16.0,14.0,9.5,15.0,1,0,0.0,0.4501278772378517,0.4046296296296297,0.39730270795485295,0.6493065578402178,0.8077229412809104,0.875651729537873,0.6782729805013927,0.0,0.8656038505428949,0.8389679715302489,0.9258051925566072,0.8498646900545684,0.9524550647465275,0.9407392058436311,0.536723395403658,0.5289436784527424,1.0,0.9959954038835918,1.0,0.996322935392676,1.0,1.0,1
200,EDMC,EDUCATION MANAGEMENT Corp,8200,18.0,20.0,18.0,21.7700004577637,19.0,1,1,0.0,0.9999999999999998,0.6009259259259261,0.4463470503638984,1.0,0.936897036081031,1.0,0.5835654596100278,0.6029448258747622,0.6094433208672759,0.6254448398576512,0.7598259821418725,0.7998280124671086,0.7946457847939024,0.7544539613038661,0.5929975784065852,0.4432062703457199,0.4283314466475241,0.4235724454436182,0.4460279503340361,0.4134993088529736,0.3869853138646861,1.0,0
201,EEEE,EDUCATE INC,8200,11.0,16.0,14.0,11.9899997711182,15.0,1,1,0.0,0.49923273657289,0.5564814814814816,0.5769204734394826,0.6513656275650435,0.8077229412809104,0.4514177197803632,0.4331476323119777,0.4487550665894615,0.4586755849819788,0.4670818505338078,0.6809723281876571,0.6988505487040156,0.516541283117905,0.5584718777222607,0.5373379582001306,0.41241574625874733,0.4289126891962706,0.4287396658636788,0.4474254415189817,0.37753661913155406,0.36372901050558554,1.0,0
202,EGLT,"Eagle Test Systems, Inc. ",3825,15.5,16.0,14.0,15.5,15.0,0,0,3.333333333333333,0.2823529411764706,0.6120370370370372,0.40200503244241975,0.4300489766074405,0.5189459018851518,0.23093987400426536,0.36768802228412256,0.4610803209529325,0.4292089891195047,0.44572953736654797,0.6478191083476721,0.6939116136807568,0.4854755323348758,0.5722633835193014,0.5492873352137612,0.4407170032191981,0.42230312308355644,0.4197910957080816,0.44441058600554045,0.366839634922078,0.36504956954763457,1.0,0
203,ELMD,"Electromed, Inc. ",3845,4.0,6.0,4.0,,5.0,1,0,0.0,0.5717802061536076,1.0,0.5042232267103278,0.2139454345682445,0.23012937880960566,0.10426998153104002,0.12813370473537605,0.2488626023657871,0.2508728123199295,0.2695729537366548,0.5469017609072677,0.4542717850430032,0.3772284168617854,0.6666666666666666,0.5900605579693164,0.4745237050043898,0.42725641833851374,0.43890105374659966,0.4258891490387442,0.39072052303528,0.45628996924116294,,0
204,ELOQ,"Eloqua, Inc.",7372,11.5,11.5,9.5,12.890000343322802,10.5,0,1,9.523809523809524,0.9999999999999998,0.4787037037037037,0.5625172199638795,0.5561443289056274,0.11133186358373096,0.24485534405582599,0.6267409470752089,0.8378277773182232,0.7717355689380501,0.7749110320284697,0.8974033753475686,0.8376357835795532,0.6701778944637792,0.8330408843566722,0.8578828342327283,0.5197818668935492,0.42192426707233094,0.4240439295655483,0.429299774249834,0.358800625923434,0.36829518213286383,1.0,1
205,EM,"Change Healthcare Holdings, Inc. ",7374,15.5,15.5,13.5,16.52,14.5,0,1,6.896551724137932,0.9999999999999998,0.5361111111111112,0.6158308707556289,0.9619194625584487,1.0,0.8473291431756622,0.4958217270194986,0.7113491603937464,0.6522873896979899,0.6521352313167259,0.8400192295759579,0.8126260732930618,0.6430887113034189,0.835377609519988,0.5711645286580401,0.5222647850429626,0.42152840545060594,0.4261819434065202,0.4364788320173059,0.36751408027470717,0.38830377532965316,1.0,0
206,EMAG,EMAGEON INC,7372,13.0,15.0,13.0,14.95,14.0,1,1,0.0,0.2946291560102301,0.3768518518518519,0.4990311674282835,0.41705727546632093,0.4491068215687809,0.19612597892085448,0.4651810584958217,0.4625279179419307,0.4638277198413685,0.4937722419928825,0.6718313454856978,0.5685963468709402,0.5539288146863778,0.6428494074227507,0.5720025924071245,0.4142685964271046,0.42757729850305193,0.4246959308611151,0.4156768393579126,0.38434415240519937,0.3867287899684204,1.0,1
207,ENPH,"Enphase Energy, Inc.",3674,6.0,7.0,6.0,7.34000015258789,6.5,1,1,0.0,0.9999999999999998,0.3620370370370372,0.6822216329414801,0.6232544187759026,0.6169431798959135,0.35456064392136666,0.3495821727019499,0.584911903383241,0.5528150315794229,0.4635231316725978,0.7951159967969939,0.6424373194112505,0.6499668610870828,0.8629248960473463,0.5838099567087104,0.4739562668916209,0.42354477449787375,0.43218735486667387,0.41679821006669343,0.38645074971617016,0.41560541765577935,1.0,1
208,ENSG,"ENSIGN GROUP, INC",8051,16.0,22.0,20.0,4.748099327087401,21.0,1,0,0.0,0.6915601023017902,0.6157407407407408,0.3903462896263288,0.4275658613091228,0.39575875973934627,0.5491469814754008,0.7200557103064067,0.7225163371660187,0.7121696588970363,0.7411032028469751,0.7833648676652435,0.7277806402764057,0.7455631221391928,0.8719139396343282,0.6006380348916959,0.44539026069687815,0.4266434809555884,0.4153136125814017,0.41977508987223255,0.3884028611282994,0.39502901434859894,0.0,0
209,ENTA,ENANTA PHARMACEUTICALS INC,2834,14.0,16.0,14.0,17.1800003051758,15.0,1,1,0.0,0.5115089514066495,0.587962962962963,0.6385091519387244,0.37871064860125425,0.39575875973934627,0.18713613612198554,0.5543175487465181,0.6796261063776988,0.6844656354864587,0.6770462633451957,0.7769254645529233,1.0,0.5458418285862237,0.7823591055138981,0.5794943146115586,0.49896294332996505,0.42814341653010285,0.4183788153099964,0.4710704926228027,0.3471050173184588,0.38037700138298625,1.0,0
210,ENTR,ENTROPIC COMMUNICATIONS INC,3674,6.0,8.0,6.0,7.400000095367429,7.0,1,1,0.0,0.5033248081841432,0.4953703703703705,0.6942361090491073,0.835176732246199,0.580441867017856,0.18660722534477514,0.4665738161559888,0.5102158987509307,0.5084795552894121,0.5115658362989324,0.7254832588313503,0.5375016247050971,0.6635092918131602,0.6980898471528258,0.6572090435812245,0.428265712625937,0.4272105383486608,0.42873187846987604,0.4015895347362676,0.4012019442065338,0.39099164654588364,1.0,1
211,ENV,"ENVESTNET, INC. ",7389,9.0,10.0,9.0,10.229999542236301,9.5,1,1,0.0,0.4705882352941176,0.5083333333333334,0.7000796211953462,0.5438191963420105,0.5402229352017436,0.25590179321329926,0.3788300835654597,0.4754322111010009,0.4778831052911069,0.4617437722419929,0.6972349712678803,0.6094695549697964,0.5927109592941324,0.6275047276601726,0.5842766080746786,0.4474113996123054,0.42776584079285296,0.42804046682318536,0.42351074074050327,0.3912972347656673,0.37903427580859506,1.0,1
212,EPAM,"EPAM Systems, Inc.",7371,12.0,18.0,16.0,14.0,17.0,1,1,0.0,0.9534526854219948,0.7138888888888891,0.7484902999383047,0.63911739014246,0.49675837028559466,0.5304106284313304,0.3816155988857939,0.5698982546116305,0.5186030483464584,0.5169039145907472,0.7664090693352146,0.8335196123127878,0.6255625594951592,0.6724891935188327,0.633272427968031,0.4982906966183282,0.42086242408271946,0.42875823770349986,0.4563550484420401,0.38318737812484044,0.3708055900267428,1.0,0
213,EPOC,EPOCRATES INC,7375,16.0,15.0,13.0,21.9599990844727,14.0,0,1,14.285714285714285,0.7815856777493605,0.5453703703703704,0.5465410235494811,0.45038569931446587,0.4668220603576058,0.295652157128978,0.807799442896936,0.7004301431053024,0.7015942241856576,0.7144128113879004,0.8195278700946351,0.7277806402764057,0.7057297462259694,0.7773599546061921,0.5781521035510812,0.39101084136488745,0.4277722573850785,0.4237711312522317,0.4218915304374374,0.38284834079329394,0.3754828947102224,1.0,0
214,ERII,"Energy Recovery, Inc.",3559,8.5,9.0,7.0,9.829999923706051,8.0,0,1,6.25,0.33554987212276216,0.5361111111111112,0.23373551694823794,0.6946802758980398,0.7793230450861169,0.17241589199449003,0.4303621169916435,0.4593845644801059,0.4513089360163602,0.4795373665480427,0.6735547292803381,0.5179495256219504,0.45228098326877547,0.6336871895431003,0.5572802307189919,0.42534136042476695,0.4261103882850602,0.42553577790238833,0.4034049336134775,0.35782230223342704,0.3848537817675855,1.0,0
215,ESEA,EUROSEAS LTD. ,4412,7.0,,,,,0,0,0.0,0.5717802061536076,0.8451674119940379,0.5042232267103278,0.25393109892553806,0.6396353143475146,0.6487786945964816,0.541782729805014,0.5245677888989991,0.5057227111979843,0.5026690391459074,0.6496061989383718,0.7086251569551052,0.42175419157379,0.6085806194501846,0.4209683947284713,0.3768300307202837,0.42487483574555723,0.4113513442200693,0.43825187733382986,0.33554673134182395,0.36085532301728995,,0
216,ETRM,EnteroMedics Inc ,3845,8.0,9.0,8.0,48.0000114440918,8.5,1,1,0.0,0.6710997442455242,0.0,0.2294174683663581,0.37103392671917557,0.4491068215687809,0.6487786945964816,0.1908077994428969,0.2816610141450906,0.2832770289355644,0.2695729537366548,0.5311293138075716,0.370911359299547,0.48087376466498927,0.5148856304808219,0.5521422756867743,0.3945402443283256,0.4272651789349907,0.4259465794779241,0.3898602453148308,0.40837401217994457,0.4033345201313997,1.0,1
217,EURX,EURAND N.V. ,2834,16.0,19.0,17.0,,18.0,1,0,0.0,0.5717802061536076,1.0,0.5042232267103278,0.6620247470121854,0.5402229352017436,0.30316467367622896,0.4646718123028972,0.522359436722915,0.5150256746494263,0.5193129739079541,0.7250678056724549,0.6910380197182853,0.6671994632089793,0.6804401100694717,0.6231761416392597,0.43603510310860777,0.42646431295839726,0.4269927377107477,0.4349029959008033,0.39998878894938866,0.3834796455309684,,0
218,EVVV,ev3 Inc.,3841,14.0,18.0,16.0,14.1499996185303,17.0,1,1,0.0,0.2537084398976982,0.0,0.5343219002203686,0.7024296910762321,0.7117644412765113,0.26936970312397257,0.6197771587743732,0.601290429315907,0.5922695380026438,0.6183274021352313,0.8143244659304821,0.7601420874555218,0.8513795494951116,0.7064172571013566,0.5781535419127909,0.4182517426122522,0.4264892666137259,0.4336590645181642,0.43875205464471156,0.4241558220233763,0.37424712492487244,1.0,1
219,EXA,EXA CORP,7372,10.0,13.0,11.0,9.80000019073486,12.0,1,0,0.0,0.9999999999999998,0.6620370370370371,0.6449355371362219,0.32196972647887234,0.5079732904061953,0.17839365802001472,0.6295264623955432,0.7364132682604021,0.7486865445670964,0.7233096085409252,0.8573222551265943,0.9456421294408074,0.7632469186380317,0.769800358919501,0.5058187684010341,0.4834550254368769,0.42886002398410633,0.42663937351767167,0.4563856918532661,0.39029586481528333,0.367262102252022,0.0,0
220,EXAM,"ExamWorks Group, Inc. ",8000,16.0,18.0,16.0,16.7999992370605,17.0,1,1,0.0,0.270076726342711,0.487962962962963,0.7579829320537144,0.5402390628758914,0.6637606691468733,0.20417834045570252,0.4944289693593314,0.5499214161634545,0.5388952286259844,0.5685053380782917,0.784350852785097,0.6635064104165087,0.733537121952894,0.7518657754210606,0.5416327782091195,0.45622703008691295,0.42606588569316867,0.43462614482905515,0.4255079915391938,0.40941561832453127,0.3966004274130577,1.0,1
221,EXLS,"ExlService Holdings, Inc.",541990,13.5,12.0,10.0,18.840000152587898,11.0,0,1,22.72727272727273,0.9999999999999998,0.5620370370370371,0.6698720710008059,0.5079588452131097,0.4491068215687809,0.2492914961764948,0.5598885793871866,0.5571180411944744,0.5455387709446711,0.5507117437722421,0.748553495109129,0.6939116136807568,0.6396219005421411,0.7947194142390263,0.6080489424717562,0.4027319450335895,0.42602151222451806,0.4269966965921747,0.4309776312622899,0.3883637909329713,0.40552309554903027,1.0,0
222,EXPR,"EXPRESS, INC.",5600,17.0,20.0,18.0,16.75,19.0,1,0,0.0,0.31099744245524297,0.450925925925926,0.24669238599840465,0.9633257802894237,0.8351576444843646,1.0,0.5974930362116991,0.7748366283398131,0.7413650897669111,0.7108540925266903,0.8326261772711633,0.8659012869219188,0.8435083831475799,0.7596038774797435,0.6096184317092965,0.4947457428178391,0.4245693604482809,0.418970453226847,0.4395938504886985,0.40116359020860276,0.35772673765480895,1.0,1
223,EYET,EYETECH PHARMACEUTICALS INC,2834,21.0,20.0,18.0,32.4000015258789,19.0,0,1,10.526315789473683,0.5319693094629155,0.1861111111111112,0.3777050939307589,0.6166024708698464,0.5189459018851518,0.1864899870802797,0.07520891364902504,0.19881710646041856,0.2025602494717932,0.17170818505338076,0.48710549286832566,0.5685963468709402,0.24951314462072213,0.44151078568834795,0.6170120810048756,0.3665603670452293,0.4276366648383599,0.4379520397158232,0.4762841864311258,0.3724872876804473,0.41691046809398435,1.0,1
224,FACE,"PHYSICIANS FORMULA HOLDINGS, INC",2844,17.0,17.0,15.0,19.7199993133545,16.0,0,1,6.25,0.270076726342711,0.6231481481481482,0.561155066360985,0.3305522243533538,0.5606931338553922,0.25718384313832837,0.3565459610027856,0.4383737281826454,0.4334120465047962,0.4350533807829181,0.6549382134030044,0.6261704431731805,0.5292973096694771,0.6212607441973955,0.49031960474554287,0.4391237565960374,0.4265226747130268,0.42483617749055896,0.4329849714969354,0.382861824582032,0.38655848275259735,1.0,0
225,FANG,"Diamondback Energy, Inc. ",1311,17.5,19.0,17.0,17.5,18.0,1,0,0.0,0.9452685421994884,0.5101851851851853,0.22213577281086244,0.5855259134884787,0.7346676096701944,0.20218699568047813,0.5640668523676879,0.7099842832326909,0.6593376795055758,0.6236654804270462,0.7521585207547198,0.5625149276704634,0.7862068292965041,0.7200822998230956,0.536232075876666,0.4535597726124554,0.42241854526662903,0.4109132065764504,0.38666876266683997,0.3979412977603174,0.357274445966153,1.0,1
226,FB,Facebook Inc,7370,38.0,38.0,34.0,38.2318000793457,36.0,0,1,5.5555555555555545,0.3969309462915601,0.6009259259259261,0.0,1.0,1.0,1.0,0.6573816155988857,0.6958805525684507,0.7089156789858428,0.7108540925266903,0.8028545343601619,0.8777364776296191,0.6148071006290347,0.8446598678744367,0.5791971185642876,0.459267511294327,0.4289751705552022,0.42133236801293994,0.4493789508512393,0.3627644347887605,0.3929580146336749,1.0,0
227,FCL,"Alpha Natural Resources, Inc.",1221,22.0,19.0,17.0,12.75,18.0,0,0,22.222222222222218,0.4132992327365729,0.8342592592592593,0.5813201706606713,0.6664195253714992,1.0,0.9145060413406507,0.5849582172701949,0.5887997352965506,0.5877501214593196,0.5613879003558718,0.7892623024871585,0.8293830130206359,0.8643388872787436,0.7281582416970003,0.4975697864463428,0.3970412642669008,0.42742468926827554,0.4306537671299859,0.4531846532500614,0.4282357122674658,0.3827716677266611,1.0,0
228,FFN,FriendFinder Networks Inc. ,7370,10.0,12.0,10.0,7.85,11.0,1,0,0.0,0.9999999999999998,0.0,0.7483181741934732,0.5013195489031647,0.4491068215687809,0.5394283161371521,0.7952646239554317,0.8613615683679379,0.8404307003965787,0.8567615658362989,0.942353512231617,0.9235618366065769,0.9640566503712681,0.7798635358208024,0.6055442422336113,0.4752038235731226,0.42600444340104426,0.4290338356481248,0.44139148183611654,0.4128201436054754,0.3494175725155353,0.0,1
229,FIO,"FUSION-IO, INC.",3572,19.0,18.0,16.0,22.5,17.0,0,1,11.764705882352938,0.33554987212276216,0.4379629629629631,0.15723253230950526,0.8993118415710486,0.7285067662312269,0.17436130528053675,0.3788300835654597,0.5989742741335099,0.5607692046956737,0.5524911032028469,0.7087784710827693,0.6530568375096127,0.632631287360685,0.7281582416970003,0.6242532163535709,0.5352036265961978,0.4228916638255897,0.41432141515283605,0.4174640274441109,0.3804450973276756,0.3807769776363805,1.0,1
230,FIRE,SOURCEFIRE INC,7372,15.0,14.0,12.0,15.4899997711182,13.0,0,1,15.384615384615385,0.5115089514066495,0.5064814814814815,0.20515505588384025,0.46034856430868737,0.4862122293370323,0.194238326417134,0.5431754874651811,0.5896269335759782,0.5894223055803496,0.6023131672597865,0.7603343970412777,0.6839267533554219,0.7573981970568369,0.7596038774797435,0.5741543193116999,0.4507091318256587,0.4275279757784974,0.4252301888595551,0.4249861322027365,0.40822388119018266,0.3908237620119439,1.0,1
